reference_date,location,target,target_end_date,output_type,output_type_id,value,horizon,model
2023-04-08,01,wk inc flu hosp,2023-04-15,quantile,0.7,27.0,1,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-15,quantile,0.75,30.0,1,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-15,quantile,0.8,33.0,1,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-15,quantile,0.85,36.0,1,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-15,quantile,0.9,42.0,1,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-15,quantile,0.95,49.0,1,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-15,quantile,0.975,55.0,1,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-15,quantile,0.99,63.00999999999999,1,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.01,0.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.025,0.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.05,0.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.1,1.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.15,4.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.2,6.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.25,8.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.3,10.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.35,12.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.4,14.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.45,16.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.5,18.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.55,20.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.6,22.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.65,26.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.7,29.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.75,33.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.8,38.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.85,42.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.9,48.0,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.95,58.049999999999955,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.975,68.02499999999998,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-22,quantile,0.99,78.02999999999997,2,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.01,0.0,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.025,0.0,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.05,0.0,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.1,0.0,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.15,0.8499999999999943,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.2,3.0,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.25,5.75,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.3,8.0,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.35,10.0,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.4,12.0,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.45,14.0,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.5,16.5,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.55,20.0,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.6,23.0,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.65,26.0,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.7,30.0,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.75,34.0,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.8,40.200000000000045,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.85,48.14999999999998,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.9,56.0,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.95,68.0,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.975,84.0,3,CEPH-Rtrend_fluH
2023-04-08,01,wk inc flu hosp,2023-04-29,quantile,0.99,98.01,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.01,0.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.025,0.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.05,0.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.1,0.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.15,0.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.2,0.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.25,0.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.3,0.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.35,0.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.4,1.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.45,1.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.5,1.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.55,2.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.6,2.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.65,3.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.7,3.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.75,4.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.8,5.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.85,6.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.9,7.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.95,8.049999999999955,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.975,11.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-08,quantile,0.99,13.0,0,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.01,0.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.025,0.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.05,0.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.1,0.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.15,0.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.2,0.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.25,0.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.3,0.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.35,0.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.4,0.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.45,0.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.5,0.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.55,0.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.6,0.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.65,1.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.7,2.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.75,3.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.8,5.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.85,6.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.9,9.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.95,13.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.975,16.024999999999977,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-15,quantile,0.99,22.0,1,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.01,0.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.025,0.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.05,0.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.1,0.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.15,0.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.2,0.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.25,0.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.3,0.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.35,0.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.4,0.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.45,0.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.5,0.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.55,0.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.6,0.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.65,0.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.7,0.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.75,1.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.8,3.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.85,6.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.9,9.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.95,15.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.975,21.0,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-22,quantile,0.99,32.00999999999999,2,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.01,0.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.025,0.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.05,0.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.1,0.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.15,0.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.2,0.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.25,0.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.3,0.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.35,0.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.4,0.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.45,0.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.5,0.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.55,0.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.6,0.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.65,0.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.7,0.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.75,0.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.8,0.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.85,5.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.9,9.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.95,17.0,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.975,24.024999999999977,3,CEPH-Rtrend_fluH
2023-04-08,02,wk inc flu hosp,2023-04-29,quantile,0.99,34.049999999999955,3,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.01,17.990000000000002,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.025,22.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.05,25.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.1,27.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.15,30.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.2,32.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.25,34.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.3,36.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.35,38.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.4,39.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.45,40.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.5,42.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.55,43.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.6,45.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.65,46.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.7,48.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.75,50.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.8,53.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.85,55.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.9,58.0,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.95,62.049999999999955,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.975,67.02499999999998,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-08,quantile,0.99,73.00999999999999,0,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.01,7.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.025,11.975,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.05,16.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.1,21.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.15,23.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.2,26.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.25,29.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.3,32.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.35,34.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.4,36.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.45,39.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.5,41.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.55,44.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.6,46.39999999999998,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.65,49.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.7,53.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.75,57.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.8,60.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.85,64.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.9,69.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.95,79.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.975,89.0,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-15,quantile,0.99,96.01,1,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.01,2.0,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.025,6.975000000000001,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.05,10.0,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.1,14.0,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.15,19.0,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.2,22.0,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.25,25.0,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.3,29.0,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.35,31.0,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.4,34.0,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.45,37.0,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.5,40.5,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.55,44.0,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.6,47.0,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.65,51.0,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.7,55.299999999999955,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.75,61.0,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.8,65.0,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.85,71.0,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.9,78.0,2,CEPH-Rtrend_fluH
2023-04-08,04,wk inc flu hosp,2023-04-22,quantile,0.95,94.0,2,CEPH-Rtrend_fluH
