reference_date,location,target,target_end_date,output_type,output_type_id,value,horizon,model
2023-04-29,02,wk inc flu hosp,2023-04-29,quantile,0.85,5.149999999999977,0,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-04-29,quantile,0.9,6.0,0,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-04-29,quantile,0.95,8.0,0,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-04-29,quantile,0.975,10.524999999999975,0,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-04-29,quantile,0.99,12.0,0,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.01,0.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.025,0.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.05,0.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.1,0.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.15,0.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.2,0.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.25,0.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.3,0.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.35,0.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.4,0.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.45,0.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.5,0.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.55,0.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.6,0.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.65,1.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.7,2.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.75,3.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.8,4.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.85,6.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.9,9.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.95,12.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.975,17.0,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-06,quantile,0.99,22.00999999999999,1,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.01,0.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.025,0.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.05,0.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.1,0.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.15,0.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.2,0.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.25,0.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.3,0.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.35,0.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.4,0.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.45,0.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.5,0.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.55,0.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.6,0.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.65,0.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.7,0.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.75,1.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.8,3.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.85,6.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.9,10.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.95,15.049999999999956,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.975,21.524999999999977,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-13,quantile,0.99,28.0,2,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.01,0.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.025,0.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.05,0.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.1,0.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.15,0.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.2,0.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.25,0.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.3,0.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.35,0.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.4,0.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.45,0.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.5,0.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.55,0.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.6,0.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.65,0.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.7,0.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.75,0.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.8,1.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.85,5.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.9,11.100000000000025,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.95,18.0,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.975,29.524999999999977,3,CEPH-Rtrend_fluH
2023-04-29,02,wk inc flu hosp,2023-05-20,quantile,0.99,39.00999999999999,3,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.01,65.95,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.025,68.475,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.05,73.95,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.1,77.0,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.15,82.0,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.2,85.0,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.25,87.0,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.3,88.69999999999999,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.35,91.0,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.4,94.0,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.45,96.0,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.5,98.0,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.55,100.0,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.6,102.0,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.65,105.0,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.7,106.0,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.75,109.0,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.8,113.0,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.85,118.0,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.9,122.0,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.95,131.0,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.975,136.52499999999998,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-04-29,quantile,0.99,143.01,0,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.01,36.99,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.025,44.475,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.05,54.900000000000006,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.1,65.0,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.15,71.0,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.2,76.0,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.25,81.0,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.3,86.69999999999999,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.35,91.0,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.4,94.0,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.45,97.0,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.5,100.0,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.55,103.0,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.6,106.0,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.65,109.0,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.7,113.0,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.75,120.0,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.8,125.0,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.85,131.0,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.9,141.10000000000002,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.95,152.04999999999995,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.975,162.57499999999993,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-06,quantile,0.99,179.01999999999998,1,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.01,23.98,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.025,32.95,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.05,41.0,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.1,52.0,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.15,62.0,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.2,70.0,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.25,76.0,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.3,82.0,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.35,87.0,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.4,90.0,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.45,95.0,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.5,100.0,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.55,106.0,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.6,110.0,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.65,117.0,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.7,122.0,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.75,128.25,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.8,136.0,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.85,144.29999999999995,2,CEPH-Rtrend_fluH
2023-04-29,04,wk inc flu hosp,2023-05-13,quantile,0.9,154.20000000000005,2,CEPH-Rtrend_fluH
