reference_date,location,target,target_end_date,output_type,output_type_id,value,horizon,model
2023-05-13,01,wk inc flu hosp,2023-05-20,quantile,0.4,5.0,1,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-20,quantile,0.45,6.0,1,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-20,quantile,0.5,8.0,1,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-20,quantile,0.55,9.0,1,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-20,quantile,0.6,10.0,1,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-20,quantile,0.65,11.0,1,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-20,quantile,0.7,12.0,1,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-20,quantile,0.75,14.0,1,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-20,quantile,0.8,17.200000000000045,1,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-20,quantile,0.85,19.0,1,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-20,quantile,0.9,22.100000000000023,1,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-20,quantile,0.95,30.049999999999955,1,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-20,quantile,0.975,36.0,1,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-20,quantile,0.99,43.00999999999999,1,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.01,0.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.025,0.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.05,0.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.1,0.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.15,0.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.2,0.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.25,0.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.3,0.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.35,1.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.4,3.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.45,4.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.5,5.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.55,7.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.6,9.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.65,11.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.7,13.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.75,15.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.8,18.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.85,22.149999999999977,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.9,28.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.95,38.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.975,44.0,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-05-27,quantile,0.99,51.049999999999955,2,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.01,0.0,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.025,0.0,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.05,0.0,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.1,0.0,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.15,0.0,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.2,0.0,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.25,0.0,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.3,0.0,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.35,0.0,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.4,0.0,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.45,1.0,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.5,3.0,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.55,6.0,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.6,8.0,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.65,11.0,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.7,13.299999999999956,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.75,16.25,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.8,21.0,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.85,24.0,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.9,31.0,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.95,43.049999999999955,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.975,51.52499999999998,3,CEPH-Rtrend_fluH
2023-05-13,01,wk inc flu hosp,2023-06-03,quantile,0.99,67.01999999999998,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.01,0.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.025,1.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.05,2.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.1,3.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.15,4.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.2,4.800000000000011,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.25,5.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.3,5.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.35,6.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.4,7.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.45,7.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.5,8.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.55,9.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.6,10.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.65,11.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.7,12.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.75,13.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.8,15.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.85,16.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.9,18.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.95,19.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.975,22.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-13,quantile,0.99,26.0,0,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.01,0.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.025,0.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.05,0.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.1,0.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.15,0.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.2,1.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.25,2.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.3,3.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.35,4.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.4,5.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.45,6.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.5,8.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.55,9.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.6,10.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.65,11.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.7,12.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.75,14.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.8,17.200000000000045,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.85,19.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.9,22.100000000000023,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.95,30.049999999999955,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.975,36.0,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-20,quantile,0.99,43.00999999999999,1,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.01,0.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.025,0.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.05,0.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.1,0.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.15,0.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.2,0.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.25,0.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.3,0.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.35,1.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.4,3.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.45,4.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.5,5.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.55,7.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.6,9.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.65,11.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.7,13.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.75,15.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.8,18.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.85,22.149999999999977,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.9,28.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.95,38.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.975,44.0,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-05-27,quantile,0.99,51.049999999999955,2,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.01,0.0,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.025,0.0,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.05,0.0,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.1,0.0,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.15,0.0,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.2,0.0,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.25,0.0,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.3,0.0,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.35,0.0,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.4,0.0,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.45,1.0,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.5,3.0,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.55,6.0,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.6,8.0,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.65,11.0,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.7,13.299999999999956,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.75,16.25,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.8,21.0,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.85,24.0,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.9,31.0,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.95,43.049999999999955,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.975,51.52499999999998,3,CEPH-Rtrend_fluH
2023-05-13,02,wk inc flu hosp,2023-06-03,quantile,0.99,67.01999999999998,3,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.01,40.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.025,44.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.05,49.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.1,54.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.15,56.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.2,58.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.25,60.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.3,62.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.35,64.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.4,66.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.45,69.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.5,71.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.55,73.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.6,74.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.65,76.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.7,78.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.75,80.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.8,84.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.85,87.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.9,91.10000000000002,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.95,97.0,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.975,103.52499999999998,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-13,quantile,0.99,113.01999999999998,0,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.01,24.98,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.025,29.475,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.05,34.0,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.1,41.0,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.15,47.0,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.2,51.0,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.25,55.0,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.3,58.0,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.35,61.0,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.4,63.60000000000002,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.45,66.0,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.5,70.0,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.55,74.0,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.6,78.0,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.65,82.0,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.7,85.0,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.75,89.25,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.8,93.0,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.85,98.0,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.9,107.0,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.95,118.09999999999992,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.975,127.0,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-20,quantile,0.99,138.01,1,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.01,12.99,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.025,19.0,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.05,27.950000000000003,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.1,35.0,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.15,40.0,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.2,46.0,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.25,50.0,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.3,54.69999999999999,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.35,59.64999999999998,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.4,64.0,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.45,69.0,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.5,73.5,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.55,78.0,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.6,82.39999999999998,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.65,87.0,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.7,92.0,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.75,97.25,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.8,103.20000000000005,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.85,112.0,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.9,121.0,2,CEPH-Rtrend_fluH
2023-05-13,04,wk inc flu hosp,2023-05-27,quantile,0.95,135.0,2,CEPH-Rtrend_fluH
